ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,mh_gspphot,non_single_star
227.71000861157776,1.2827426102053845,3.6639428765848856,0.10364563,-17.84202508986715,-17.12787751631988,17.353127,18.795374,16.205423,2.5899506,3501.09,272.183,264.3798,279.2131,-0.1969,0
227.70920063979474,1.2880764246961982,0.13709647700838862,0.06054228,-7.69910306286041,-3.7992785392471293,16.332623,16.768055,15.726803,1.0412521,5219.621,1572.8618,1498.3035,1615.0739,-2.5406,0
234.09475619932084,1.6690324208792966,0.6378460057672182,0.02873843,-7.405552236045268,-2.42009667115601,15.232581,15.566775,14.729974,0.8368015,5609.483,1421.746,1364.3868,1488.2164,-0.7403,0
234.0113245613656,1.6221414879886755,1.0723807302622166,0.19354157,-11.477315772757743,-8.686042762986458,18.435165,19.625954,17.381432,2.244522,3397.5256,546.1511,482.1352,680.2097,-0.6899,0
234.02119057513832,1.6273582636637924,1.7881953001467894,0.096660495,15.3144755412846,-3.708205482546995,17.439684,18.357355,16.50877,1.8485851,3939.4287,527.2986,502.8193,551.5154,-0.9776,0
234.01450943618784,1.6325598552834932,0.8227095065483754,0.038072105,-49.44934376946233,-30.7105604541548,15.708965,16.143583,15.098177,1.0454063,5343.463,816.1646,783.6082,859.6547,-0.6605,0
234.0350385909963,1.6510747719036558,0.32472296528410605,0.05764521,-10.70697752214232,4.072997095732035,16.585245,16.941862,16.074745,0.8671169,5449.2046,2037.0623,1902.8702,2113.241,-0.7869,0
233.9859358962879,1.6335538742556857,2.9939579989538525,0.387619,-12.434714183451842,-7.054617165040552,18.517899,19.906452,17.181877,2.724575,,,,,,0
233.9862535001642,1.628882847029347,0.37721815129948677,0.06848507,-0.5719779423319594,-3.2882526505585368,16.789604,17.197739,16.201101,0.99663734,5043.0493,1819.7698,1748.2585,1908.3373,-1.5653,0
233.9796480086729,1.631641716656273,0.4178679601940869,0.3980532,-3.273303836536921,-21.073760569562804,19.579111,20.129217,18.954815,1.1744022,,,,,,0
287.3969946454089,10.034436049124354,0.5647297484690073,0.2124422,3.2499820961479053,-6.587512868743402,18.663952,19.933876,17.572124,2.3617516,3554.4229,604.1119,578.518,629.4655,-0.8922,0
287.40450945745533,10.033689828807786,0.3464966317819707,0.12278265,-4.148753807494997,-6.22906930752076,17.789736,19.652683,16.504383,3.1483002,4525.6245,640.8438,612.8968,663.0475,-0.0981,0
287.3975332160251,10.039013052800588,0.002921884797718932,0.5256604,-2.0211109433517582,-3.639859016508758,19.953514,21.616005,18.540953,3.0750523,,,,,,0
287.40147755768675,10.041868123476831,0.5629081604091088,0.38518095,-2.63758281202606,-3.796066824573932,19.3438,21.142479,17.993885,3.148594,,,,,,0
287.40555822859477,10.042716582901305,0.2897733834176768,0.4694663,-2.088917260004262,-4.214307794291244,19.629202,21.271448,18.410246,2.8612022,,,,,,0
287.4035377264635,10.043214023278912,0.0529677112813631,0.31968436,-1.4310834741698546,-2.0790247689209815,19.139856,21.131142,17.864233,3.2669086,,,,,,0
287.4081305652211,10.036578466432056,0.40721837476994216,0.2896512,-0.602508963779753,-3.0580504600139555,19.28784,20.75754,18.065857,2.6916828,,,,,,0
287.39980373144766,10.044289649799351,0.2914172206670598,0.35727564,-1.5020120433532278,-1.8112633661939554,19.510065,21.363316,18.304075,3.0592403,,,,,,0
260.35245433763276,-23.006136224459627,0.6179515600975544,0.47759598,0.5055858507487871,-4.446178877162019,19.528564,20.455696,18.263708,2.191988,,,,,,0
260.35407403776486,-23.004725804416793,0.228255783398787,0.46273938,-2.399200854254937,-2.5678081619473607,19.697653,20.643404,19.056444,1.5869598,,,,,,0
260.3511859597686,-23.005062504320094,1.0076097225642515,0.47219098,-4.145311197794489,-5.182063095142272,19.715088,20.631172,18.868898,1.7622738,,,,,,0
260.3500000847725,-23.005545218668765,0.6356806386612522,0.6390576,-1.9638852961187738,-3.3537444217947057,19.929035,,,,,,,,,0
260.34876817669425,-23.006162778013554,0.1595341543149563,0.2645602,-2.9702634309894336,-7.593383900810506,18.938623,19.789919,18.053469,1.7364502,,,,,,0
260.35166676710094,-23.002846253306927,0.5140511542852855,0.35050666,-0.9367954897562656,-3.8791143715310135,19.332195,20.01915,18.626001,1.3931484,,,,,,0
260.3555426793404,-22.99876262182174,0.5065779785148792,0.2914971,-4.227275947964698,-4.2360616592189055,19.01943,19.775438,18.238756,1.5366821,,,,,,0
260.35124962715656,-23.001983825024915,1.0480261047235473,0.39804307,-5.365735420326821,-8.308091669720074,19.5279,20.694012,18.730494,1.9635181,,,,,,0
260.34591178017143,-23.005540490996076,1.5497392931105993,0.43111122,-2.7505482238167276,-5.853679545078394,19.56972,20.313341,18.939285,1.3740559,,,,,,0
260.3558190827983,-22.997173098933335,0.5664060345562476,0.37409317,-0.7469257570129603,-5.378081931937695,19.378435,19.977718,18.51846,1.459259,,,,,,0
260.3529250434539,-22.998808021128923,0.1752756573255602,0.37910458,-3.360813580375607,-2.6329046158708937,19.474754,20.101093,18.633965,1.4671288,,,,,,0
286.49774539008524,-21.83496950192254,0.27261851344303717,0.11400464,-1.4035704529141446,0.5963779764201105,17.894226,18.439257,17.252445,1.1868114,4663.9473,1359.3538,1292.3094,1561.9185,-1.0297,0
286.5014148405325,-21.828192103428478,0.35968288191825304,0.1084678,3.1850022848691624,-0.8750402459595344,17.853281,18.172771,17.231977,0.940794,5115.348,1680.0925,1633.6135,1760.1008,-2.7534,0
286.50202053505734,-21.824867280663774,0.19574985463197914,0.09753939,-7.687533198690629,-1.7958537743994252,17.708607,18.18965,17.141062,1.0485878,4950.9883,1322.7124,1293.3236,1462.1337,-1.9984,0
286.4937146817327,-21.83264977190499,0.15974004254584706,0.11700529,-2.550740203464856,-6.020356140971343,18.063437,18.545355,17.479855,1.0655003,4861.8325,1714.184,1597.9852,1941.4716,-1.5328,0
286.50472389654215,-21.82868857270883,1.1683274909050818,0.3705821,-2.6904431886951325,-4.974264751627461,19.511,20.562162,18.668917,1.8932457,,,,,,0
286.5005101024123,-21.842146947400217,0.3469310912632987,0.09740357,-5.736868174905192,-7.61156361341639,17.711092,18.026564,16.993286,1.0332775,5120.0874,1472.833,1464.2856,1481.8925,-3.7897,0
286.5106751953478,-21.83208689776002,0.7300690509353898,0.32249078,-1.3886494282646051,-4.177591414014005,19.47409,19.79515,18.719648,1.0755024,,,,,,0
286.50602517120024,-21.83607503390591,0.11164004877114844,0.23043583,-5.832535025919753,-4.880122232473272,19.037249,19.50629,18.455431,1.0508595,,,,,,0
286.50555217956753,-21.83501929308013,0.4494231861996887,0.3230923,-4.139637291817119,-2.062964287217138,19.393953,19.06417,17.883873,1.1802979,,,,,,0
235.60264182787094,-50.13644667188084,0.13123157663022966,0.36104926,-5.795847596504322,-5.079705136129523,19.212791,20.025314,18.326057,1.6992569,,,,,,0
235.61179392863443,-50.130333361313056,0.4059407332968552,0.3506078,-4.707896696223382,-3.1978357021931876,18.99647,,,,,,,,,0
235.59999590027127,-50.13330536988669,0.728948167824619,0.7685448,-7.852135371880458,-5.0136031045613,19.893894,20.665958,18.736652,1.929306,,,,,,0
235.61071052077526,-50.12937109270629,6.865086498018087,1.1332107,-23.93725670830905,-16.0142979580755,19.634624,20.057629,18.259232,1.7983971,,,,,,0
235.61306166207078,-50.12830368837418,0.18616175071436447,0.25169384,-6.164249514648134,-4.668290709224371,18.71306,19.61081,17.805769,1.8050404,3850.5088,778.9559,696.0892,984.2792,-0.8555,0
235.60450319079584,-50.12931433646238,0.0676927991730108,0.22500364,-3.428828340065709,-3.15061352071071,18.353083,,,,,,,,,0
235.61026637403785,-50.12678962779869,0.24589666124154932,0.37349328,-7.839657153622212,-5.874967729057443,19.333664,,,,,,,,,0
111.70242549815437,-55.07766488110589,0.9012463961402893,0.06735817,-5.779732207791233,1.145486564701927,17.407019,18.062164,16.645704,1.41646,4318.9185,1556.1241,1471.4503,1767.8547,-0.3574,0
111.69240564520565,-55.08945414660301,0.5623571781875559,0.17722927,-2.5768284045971033,4.1268767478391615,18.927294,19.676495,18.146952,1.5295429,4020.9033,799.6637,749.1798,856.0642,-1.921,0
111.6692269476233,-55.08091431771119,1.251532690714728,0.36066344,0.3290423580278403,6.779123340987901,19.735783,20.875637,18.643822,2.2318153,,,,,,0
111.66783000638861,-55.07542893943744,0.8708860081173483,0.047374953,-3.4850301630366536,11.438835202737287,16.737959,17.324762,15.9621525,1.3626099,4612.705,1068.6953,1045.6022,1106.159,-0.0572,0
111.6488690659462,-55.0856282934577,0.37098795580598337,0.028079893,-2.314152392534432,5.8794549391463296,15.346043,15.548619,14.992583,0.556036,7433.342,2798.1519,2718.3489,2873.6958,-0.92,0
111.65662011394984,-55.084566829764604,0.9012766036556507,0.1317774,-7.407214947506537,20.32339849744914,18.311024,19.504549,17.247787,2.2567616,3670.292,683.6392,642.0449,725.7985,-0.7779,0
111.65357694848086,-55.09158462319111,0.21133139067251755,0.15326105,-2.2099746084722787,5.276671865136933,18.71471,19.401632,17.941877,1.459755,4204.032,1052.2075,973.7825,1133.0636,-1.8406,0
111.67044320539925,-55.078733594399644,1.1001719051505836,0.07452939,-7.147304319426434,1.1403114940022636,17.494534,18.370514,16.586132,1.7843819,4291.0645,1038.966,1018.7935,1056.3801,0.0439,0
111.66108326077283,-55.091243869740886,1.0292757330498155,0.025239406,1.1793881049124029,0.23561711007885147,15.458036,15.880982,14.867387,1.0135956,5514.457,876.8238,858.715,897.6537,-0.2633,0
111.67531885345916,-55.078108177005575,0.01007290221049726,0.07109856,0.21012142713474308,-0.47456497203376413,17.45571,18.037384,16.751982,1.2854023,4639.307,1596.1545,1485.3896,1786.236,-2.2528,0
111.68507095948809,-55.07137189850508,0.5892517551775656,0.042926706,-5.112788422934576,6.245232094656771,16.605423,17.043724,16.001846,1.0418777,4979.5356,1532.1366,1461.9426,1581.2963,-0.9204,0
288.7204527984712,-35.6739526920721,0.4185212482555378,0.11346062,-1.1671114787863721,-1.7726847391568274,17.905844,18.236513,17.319609,0.91690445,5371.515,2019.148,1997.3016,2044.8652,-1.8435,0
288.726626802141,-35.671882667405626,0.7514103945015516,0.27090475,-1.7030179009065756,-1.9068760248313967,19.293715,20.271042,18.483953,1.7870884,,,,,,0
288.7244617827516,-35.67637298720203,0.3784745594796503,0.3260402,0.7818971123940475,-3.1165174988898423,19.484278,,,,,,,,,0
288.73737944063436,-35.66172019275295,0.816700646031979,0.28952336,-2.869048644239838,-5.174363317067964,19.385506,20.382004,18.389866,1.9921379,,,,,,0
288.7381029743634,-35.659619845944334,0.44591119763190623,0.35030818,-2.560032282961011,-3.0385543659300334,19.457586,19.754921,18.998955,0.7559662,,,,,,0
288.73185880493486,-35.652168087609255,0.21000589302798633,0.25151262,-0.6109840108273807,-9.337778253038856,19.06716,19.525372,18.510641,1.0147305,,,,,,0
260.3997461701819,-22.877033592269214,0.00795496862488479,0.42438373,-1.9907400692950024,-5.12476724491396,19.592176,20.431812,18.584864,1.8469486,,,,,,0
291.3612100341466,-34.81909760904016,0.9844496127446454,0.08334762,-0.7219559234018209,-5.775731435612892,17.321026,18.000948,16.515152,1.485796,4139.386,830.5638,801.2373,854.5997,-1.2963,0
291.3677212496227,-34.813417877671334,0.34136268332949177,0.29399133,1.2760039140609547,-4.905359058171938,19.362268,19.534668,18.38725,1.1474171,,,,,,0
291.36726639321074,-34.82446953524155,0.03369564465739934,0.09768297,-8.345629686788373,-10.11661719462246,17.615757,18.056795,17.01119,1.0456047,5132.518,1418.0948,1397.9575,1476.344,-1.9627,0
291.3653478510595,-34.817617977337974,0.3111200661410628,0.10000076,0.6507288742580919,-4.036572640667169,17.57101,17.952473,17.011478,0.94099426,5176.804,2707.6804,2657.217,2764.0293,-1.5285,0
291.3699972516911,-34.81234221744229,0.33964232269002026,0.054438993,-2.392812069833065,1.768400404813139,16.478998,16.777548,15.928016,0.8495321,5700.122,1950.9666,1897.7573,1992.6678,-2.1424,0
291.3760326729586,-34.81225154403117,0.30474466622308005,0.2031472,-3.282459100504323,-8.93631985538608,18.803173,19.595352,18.101421,1.4939308,4198.172,1062.5964,944.8248,1154.1058,-1.6263,0
117.62235084628988,-55.57886502297932,0.6601699984697167,0.19937219,-2.5817278622048283,3.8636491960158015,19.164473,19.76014,18.498602,1.2615376,,,,,,0
117.5440621648336,-55.599855743080326,0.3343347592421973,0.16499121,-1.2929907202908992,3.693417613574772,18.959675,19.516525,18.226292,1.2902336,4509.586,1583.3558,1560.1865,1628.9424,-1.6759,0
117.56242031748042,-55.60382848382928,0.4047201568921647,0.079122044,-4.622738822967155,8.071194680848384,17.735247,18.214195,17.102888,1.1113071,4853.158,1540.082,1472.6058,1688.5105,-0.8071,0
117.56295306796852,-55.5978171143272,0.27613563053188955,0.05000901,-4.573670498014,7.974181249431817,16.996002,17.363789,16.466486,0.8973026,5603.5703,1903.2097,1716.377,2030.4828,-1.3192,0
117.57288046649315,-55.59547448644414,0.5509386797089642,0.1287825,-7.1700873838786325,8.933357840067636,18.389082,19.074842,17.644566,1.4302769,4301.905,1179.0798,1035.8143,1465.3923,-1.3965,0
117.58657673084689,-55.59108037195404,1.033171778826208,0.20362478,-4.932999498043282,-5.51822245632025,19.159895,20.40197,18.073235,2.3287354,,,,,,0
236.257711652922,-49.43072635183498,0.34639111835147307,0.082329385,-6.561421062990394,-2.208527637623419,17.160103,17.902613,16.13752,1.7650928,4658.1436,1421.7445,1399.1646,1442.5468,-0.7908,0
236.25729813648914,-49.426649375622596,0.08058077034535825,0.59909904,-5.784859098533614,-2.9633697834566526,19.780869,20.194973,18.238377,1.9565964,,,,,,0
236.2579370776338,-49.426574094476784,0.9745631581514768,0.6432875,-2.3992054271046825,-2.1579458111135725,19.927244,,,,,,,,,0
236.25570710355305,-49.42480440759361,0.5600372019519163,0.3965056,-3.8649781064482793,-3.6993451485099245,19.473764,20.689367,18.47077,2.2185974,,,,,,0
236.25888044776963,-49.421821761248424,0.7901292499163625,0.46092528,-2.4306026065605417,-4.449046346265125,19.076382,19.241102,16.872452,2.3686504,,,,,,0
236.25079364255924,-49.419195549763806,0.3617552445344536,0.20222782,-3.9324575633452903,-3.47467547448971,18.440237,19.3058,17.501839,1.8039608,3942.5745,711.5536,665.4122,774.9602,-1.0303,0
236.24937108530048,-49.419474330523705,0.2955734374605904,0.5170956,-13.092822644542697,-5.786542533198489,19.81487,20.892582,18.97089,1.9216919,,,,,,0
236.25309895335107,-49.41702896044222,0.06733873845257521,0.49838617,-2.76346275732809,-3.071796328523223,19.741528,21.03029,18.878405,2.151886,,,,,,0
236.25006828591418,-49.41455415944808,0.34236894487300024,0.42536008,-7.644839377776893,-0.27546303789874294,19.35386,,,,,,,,,0
236.24623960078966,-49.41553442575637,0.311107618758635,0.57943666,-4.890229483027752,0.6024704236767437,19.877634,20.836927,18.934006,1.9029217,,,,,,0
285.2299753001103,-21.640278632090247,0.7975823753014006,0.024183143,1.3984783715669211,-1.5798336791907968,14.051165,14.439108,13.497112,0.9419956,5564.9585,1138.9758,1112.9285,1169.3469,-0.3331,0
285.24790646481847,-21.639252864571414,0.18992300606126283,0.18414934,-3.3774178281333143,-6.681384440569702,18.156345,18.598433,17.40762,1.1908131,4511.728,1177.1597,1109.0825,1221.857,-1.4569,0
285.2453294886602,-21.63895489763052,0.4636221824188092,0.21844588,-5.501414761868729,-11.016980150928829,18.421833,18.858858,17.795883,1.0629749,4799.0596,1520.3052,1489.5052,1566.8757,-2.1449,0
285.25162130818353,-21.638908713548904,0.1760563960958969,0.1514173,-0.8164023448572783,-1.6070915497290958,17.8359,18.290108,17.266518,1.0235901,5020.9194,1663.5056,1610.8402,1795.5839,-1.3061,0
285.2548169183514,-21.634000340980837,0.034992745798547165,0.24496947,-5.1151205019397,-3.857690289229282,18.56939,18.928633,17.98665,0.94198227,4948.021,1941.1112,1907.1097,1986.9406,-1.9878,0
285.2491696269639,-21.623776208219045,0.44154214651770685,0.06616799,-1.8911076241680596,-2.3603949849132007,16.376642,16.755047,15.715796,1.0392504,5163.3394,1109.6781,1064.5449,1158.3649,-0.4017,0
285.2439487456387,-21.633523253800465,0.39047346998271254,0.37181142,-1.1034781313758164,-6.9192117695671405,18.816898,19.133677,18.191595,0.94208145,,,,,,0
285.2564560610805,-21.634599860842414,0.9821012553660146,0.4469694,-2.741476619498709,-7.551872867806022,19.402065,19.919954,18.90949,1.0104637,,,,,,0
285.2540497836927,-21.634408685245674,0.0921713116867555,0.35525063,2.2768355086788885,-0.5222522993677197,19.053823,19.528894,18.406898,1.1219959,,,,,,0
285.25652276912365,-21.631866193127493,0.012246401749325064,0.32441127,0.4450980191755956,-2.4508244237566474,18.960186,19.451597,18.360119,1.0914783,4786.5093,1932.8828,1877.6707,2001.0573,-1.9438,0
285.24773108350473,-21.63868016506241,0.6419940113336422,0.6170974,0.2962347353059783,-2.587963207601481,19.750832,,,,,,,,,0
285.25164490385936,-21.634452659689575,0.1900679203817917,0.27768284,-3.2483121209849513,-3.501339188232701,18.814487,19.238565,18.229086,1.0094795,5158.427,2612.5488,2572.9106,2665.1602,-1.7043,0
258.86040174088345,-22.365069551823048,0.1457756875279852,0.08678171,-3.530142254075701,-4.45033044056916,17.304617,18.330515,16.315693,2.014822,4694.8843,1016.3228,972.8137,1050.9589,-0.985,0
258.8651150530208,-22.36155008813134,0.3250834434427733,0.13428393,-3.3254182673431147,-2.070926244084009,18.04919,19.05496,17.098103,1.9568577,4024.0037,771.8285,741.7326,796.4397,-2.017,0
258.86743250207087,-22.35929660582443,0.49836998197708865,0.17070207,0.14813046827593224,-1.0128363419514252,18.453632,19.231373,17.523407,1.7079659,3800.535,756.9903,712.2673,799.979,-0.724,0
258.8658687941458,-22.357160472724473,0.4069138450119149,0.19399181,0.2135602261702757,0.9255165996986218,18.641056,19.40107,17.598091,1.8029785,3782.5405,746.0308,695.7061,794.2382,-1.9839,0
258.86501233980607,-22.354878078020906,0.15978491075863616,0.14403257,-0.3260892394551496,-3.556782835806275,18.1293,19.0156,17.173431,1.8421688,4728.972,797.1115,764.511,887.7347,-1.3305,0
258.86106441821096,-22.34991946036433,1.5198120529575525,0.31093708,-5.866568359457319,-9.52455515195971,18.93847,19.584156,17.803461,1.780695,,,,,,0
258.852596000379,-22.357619316117184,0.15842955952309393,0.18972832,2.199794222375953,-0.805441258430071,18.569035,19.317005,17.596903,1.7201023,4917.3135,1072.4626,952.1762,1279.6711,-2.7078,0
258.8684912823132,-22.359270842040402,0.5014525878022654,0.26919553,-1.9007874386710777,-4.73500152980635,19.163544,19.96123,18.321032,1.6401978,,,,,,0
258.8566972045448,-22.353123079883296,0.2425851882913988,0.50040966,-1.9351537937618954,-4.364726245852653,19.840315,20.70006,19.001942,1.6981182,,,,,,0
258.86614294839177,-22.360690290597276,0.09444539474741236,0.4271274,-5.660371856495984,-1.7275654914090852,19.697422,20.536366,18.877625,1.658741,,,,,,0
109.77347668564802,-57.16770670564285,0.5252703588729036,0.039936155,-2.2129120468799544,11.649398738138732,16.562145,16.978867,15.998101,0.98076534,5103.004,1370.074,1334.5468,1395.0428,-1.243,0
109.78355510806934,-57.165421547182795,0.48577810186617537,0.28950608,-0.22223550674629644,6.449988684873117,19.642836,21.050611,18.669264,2.3813477,,,,,,0
109.77184114544862,-57.16270023530536,0.9146332015973211,0.014131482,1.7645671731390014,2.9176207155801097,14.37834,14.764547,13.82667,0.93787766,5719.2554,1022.3704,996.1038,1053.216,-0.1533,0
